,def_pay
13272,0
21572,0
6311,0
23463,1
765,0
29398,0
8967,0
26013,0
26433,0
16749,0
1008,0
16060,0
9656,0
4439,0
12458,0
28035,0
10175,0
21746,0
21085,0
16095,0
16757,0
19981,0
26523,0
7565,0
14271,0
8738,0
20572,1
7755,0
12633,0
9741,0
22084,0
10295,0
26754,0
17195,0
14301,0
2180,0
16971,0
25387,1
22555,0
327,1
3066,0
10486,0
4722,1
11237,0
7858,0
22860,1
5237,0
6782,0
7444,0
14481,0
19495,1
24111,0
17176,0
14232,0
13056,0
23416,0
23057,0
72,0
24976,0
7551,0
1888,0
7816,0
9836,0
13406,1
10706,1
17742,0
15668,0
18009,1
29599,0
21150,0
19033,1
9268,0
15329,0
2834,0
4412,0
2551,0
17356,0
18781,0
12184,0
16990,0
6766,0
24304,0
12611,0
15558,1
14531,0
19394,0
11510,0
2604,0
13193,1
26986,0
19411,0
27019,0
15396,0
4344,0
7844,0
20472,1
3375,0
23800,0
8701,1
16469,1
777,0
17635,0
22155,0
25324,0
25236,0
18627,0
20814,0
12457,0
10223,0
21075,0
17741,1
25339,0
9927,1
470,1
17224,0
7805,0
14795,0
13075,0
15183,0
2601,0
16487,1
2854,1
18453,1
9902,1
2906,0
28,0
1526,1
8690,0
22091,0
12247,0
9772,0
6001,0
1108,1
12992,1
17392,0
1143,0
7846,1
17138,1
29019,1
10012,0
6980,0
27174,0
10074,0
5123,1
5929,0
7464,0
17113,0
28272,0
9134,0
6091,0
28528,0
26047,0
5999,0
22800,0
20111,0
782,1
3611,0
15680,0
23340,0
10816,0
4380,0
19776,0
2658,0
410,1
27996,0
18951,1
6090,0
23439,0
25825,0
907,0
4022,0
21112,0
26425,0
25478,0
18254,0
17106,1
7106,0
29407,0
16521,1
8828,0
27878,0
18595,0
27932,1
18733,0
21706,0
9242,0
14703,0
16925,1
11430,0
23099,1
29648,0
19127,0
795,0
29888,0
17204,0
15744,1
17001,1
8424,0
14502,0
12522,0
19860,0
19111,0
21313,0
21095,0
28853,1
21967,0
12401,0
21483,0
461,0
21268,0
3036,0
10914,1
8031,0
7878,0
3808,0
7225,0
9189,1
29663,0
2082,0
5323,0
12084,1
17397,0
22700,0
22332,1
26982,0
17037,0
4240,0
17472,0
25292,1
14976,1
6723,1
9236,0
10935,0
11198,0
3405,0
19498,1
16000,1
6456,0
6560,0
17221,0
7439,1
28821,0
25924,0
10606,0
13532,0
22226,0
14081,1
1978,0
6868,0
4201,0
10362,0
24847,0
1040,0
25334,0
6004,0
20693,0
18247,0
6684,0
23542,0
23776,0
17981,0
17693,0
1057,0
19421,1
24936,0
19480,0
21433,0
2712,0
2649,0
20412,0
14547,0
6909,1
9779,0
11549,1
8583,0
8538,1
7070,1
6911,0
21990,0
26901,0
18757,0
8304,0
1276,0
13986,0
11046,0
18562,0
3386,0
8998,1
15845,0
20243,0
18403,0
5678,0
22001,0
27940,0
5061,0
29926,0
21500,1
2446,0
20948,0
6933,0
19803,0
20351,0
26456,1
588,0
28902,0
9556,1
18509,0
13450,0
14231,0
16635,0
24152,0
22162,0
27198,1
3529,0
27148,0
9299,0
605,0
388,0
14203,1
15731,0
279,0
2869,0
12355,0
25066,0
25885,0
10645,1
6491,0
15952,0
3145,0
29113,1
29207,0
13038,0
151,0
12630,0
15080,0
22389,1
12383,0
15422,0
27635,1
21684,0
10357,0
21437,1
8471,1
25453,1
27705,0
18317,1
13745,0
6575,1
18567,0
27649,0
1373,0
7991,0
27015,0
2450,1
6461,0
10768,1
22061,0
20781,0
6717,1
21965,0
852,0
1368,0
18518,1
1326,0
4378,1
22275,0
24943,1
20136,0
28884,0
1885,0
2586,1
27248,0
15374,0
22979,0
28409,0
23430,0
27347,1
6034,1
15837,0
10482,1
22172,0
9529,0
7381,1
18881,0
14678,0
414,0
4426,0
11801,0
5532,0
13870,0
25460,1
24476,0
16122,0
18395,0
4463,0
5488,0
17949,0
1535,0
20263,0
26062,0
12751,0
6150,1
27808,0
24829,0
4873,0
25145,1
9946,1
29498,0
21779,0
20980,0
5928,0
9129,0
17583,1
28202,0
26669,0
13865,0
29758,0
15959,1
5300,0
8632,0
23062,0
25699,0
4587,0
25759,0
15879,0
5430,0
13513,1
26480,0
24810,1
29235,0
29830,1
18568,0
15632,1
23191,0
1457,1
5977,0
4660,0
12608,1
27322,0
2346,0
16781,0
17624,1
13288,0
961,0
7534,0
18682,1
25252,1
28222,0
29297,0
23414,0
12668,1
22088,0
13085,0
27912,1
13828,0
8812,1
20631,0
585,0
5625,0
12601,0
10309,1
19020,0
6559,1
13531,1
8122,0
26805,0
9145,0
9367,0
5938,0
22060,0
8069,0
18852,0
9088,0
1867,0
22408,0
13852,0
4600,0
22248,0
3537,1
18591,1
16452,0
25516,0
10851,0
26850,0
18587,0
10390,1
19001,0
8932,1
9824,0
17158,0
1062,1
15122,0
12153,0
9057,0
11066,0
9490,0
26028,0
20625,0
544,0
4091,1
1960,1
25910,0
20293,1
5591,0
4255,0
23914,0
23469,0
27242,1
12680,0
22121,0
20955,1
11566,0
14355,0
7131,0
16663,0
14,0
1723,0
19359,0
26029,1
11441,0
11308,0
6219,0
23476,0
12969,0
10351,0
5984,0
1599,1
20276,0
18097,1
23351,0
257,0
23380,0
3541,0
12929,0
3820,0
2339,0
19963,0
27985,0
11708,0
1808,0
23567,0
22033,0
11402,0
1109,0
4513,0
14879,0
7896,1
27652,0
18037,0
7031,0
17793,1
29030,0
19835,0
13874,0
8839,0
710,0
3836,1
15200,1
15807,0
17237,0
13252,0
11317,0
20734,0
5358,0
15110,0
10101,0
20844,0
19845,1
1945,1
141,0
5221,1
23969,0
29890,0
20392,0
11535,0
4806,0
19393,0
6018,0
18236,0
18776,0
473,0
15754,0
6867,0
20658,1
21486,0
18128,0
744,0
7423,0
23325,0
9528,0
19019,0
12053,1
1698,0
10352,0
7518,0
11379,0
8529,0
3545,0
3505,0
7479,0
23249,0
9122,0
20299,0
10860,0
14799,0
17897,0
11404,0
15956,0
20218,0
18971,0
22354,0
746,0
3785,1
20745,0
2293,0
8719,0
24703,0
1490,0
14089,0
9133,0
8856,1
25363,0
16606,0
27909,1
4708,0
16889,1
10818,1
9814,0
8120,0
18704,0
19772,0
28176,0
6321,0
455,0
22206,0
19526,0
26624,1
1514,0
19312,1
20533,0
18387,0
29781,0
17828,0
13993,0
22955,0
3072,0
16989,0
28234,0
5253,0
21544,0
1153,0
13506,0
10150,0
6769,0
2314,0
18007,0
9874,0
21791,0
4073,0
17249,1
13547,0
7649,0
25930,0
6910,0
5332,0
18625,1
11994,0
7420,0
11607,0
20715,0
23492,0
25284,0
2519,0
8191,0
10068,0
29132,1
8131,0
28702,0
19527,1
24065,0
29429,0
3769,0
8042,1
3451,0
928,0
29065,0
16270,0
5057,0
9092,0
15918,0
27622,0
17612,0
14711,0
27269,0
13829,1
23216,0
28005,0
29160,0
13982,0
8313,0
9328,1
21217,1
10456,1
25668,1
680,0
2527,0
14270,1
4199,0
11005,1
26967,0
26969,0
13114,0
14351,1
9085,0
20020,0
14440,0
20382,0
13629,0
9466,0
13454,0
8350,0
11779,1
8753,0
25543,1
3879,0
13145,0
5536,0
29847,0
17447,0
27166,0
7934,1
20014,0
26035,0
4834,0
13914,0
3353,0
20938,0
13212,0
25414,0
7355,0
10452,0
15394,0
14199,0
18148,0
23461,0
29765,0
18694,1
14206,0
17006,1
17425,0
9324,0
18410,0
146,1
5904,0
5245,0
19091,1
12687,0
21342,1
537,0
26822,0
18301,0
9467,0
18214,0
6840,0
2459,0
22288,1
20954,0
5970,1
27558,0
16160,0
1434,0
690,0
11456,0
6431,0
11980,1
16630,0
15024,0
13740,0
1932,0
20785,0
17161,0
11659,0
4846,0
23719,0
14428,1
8957,0
8104,1
22064,1
24924,0
13601,0
15264,1
11498,0
17339,0
21294,0
25980,0
15606,1
26058,1
29632,0
17296,1
14420,0
1899,0
16478,1
16391,1
23578,0
25972,1
20910,0
26495,0
28768,0
23680,0
21557,0
4484,0
3750,1
25903,0
16484,1
28540,0
7593,0
24236,1
4709,0
23554,1
22204,1
18041,0
26449,0
4577,0
14730,0
13392,0
24989,0
10947,0
26481,0
27409,0
17528,0
22054,0
3941,1
9107,1
2456,0
28837,0
22128,0
18931,0
18981,0
24390,1
11714,0
1794,1
2632,1
1508,0
3885,0
10240,1
20190,0
14691,1
21691,0
9703,0
23756,0
5467,0
8318,0
7540,0
28173,1
6705,0
29248,1
5841,0
5927,1
28661,0
8918,0
5185,0
3715,0
4500,1
9079,0
17959,1
6683,1
27732,0
26056,0
18726,0
26518,0
4204,0
15734,0
29633,0
1538,1
7302,0
334,0
20209,0
2984,0
26392,0
9025,0
28694,0
23974,0
18124,0
18718,1
8894,0
10908,0
8315,0
24095,0
7961,1
23610,0
26189,0
9212,0
6681,0
29416,0
14477,0
58,0
8036,0
12521,0
29677,0
17640,1
3631,0
14344,0
21601,1
14654,0
10335,0
3811,1
12009,1
22763,0
280,0
3484,0
5109,0
15499,0
2590,0
21664,0
10620,0
24949,0
21863,0
2921,0
3973,0
20152,0
29094,0
3373,0
11879,0
25026,0
8364,0
22603,0
19404,0
25802,0
16205,0
6485,0
16248,0
12987,0
19738,0
21366,0
2401,0
16881,0
6742,0
14093,0
28652,0
8733,0
21491,0
6283,0
17307,1
17391,0
787,0
16784,1
5164,0
24109,1
18039,0
8774,0
28937,0
4614,1
19143,0
948,0
15656,0
24525,1
29954,0
182,0
19416,1
23226,0
26369,0
19262,0
29909,0
1265,0
25295,0
942,0
818,0
16903,0
5328,0
6567,0
27217,1
6453,0
5743,0
23081,0
14928,0
26437,0
7939,1
14991,0
20697,0
1758,0
27117,0
6937,0
22336,0
28654,0
17492,0
16612,1
10515,0
3147,1
25771,1
1000,0
15071,1
4783,0
6859,0
6141,0
19194,0
7670,0
7134,1
5496,0
18349,1
6234,0
12934,0
26583,0
14741,1
12141,0
23186,1
1586,0
27865,0
22116,0
16175,0
15711,0
11806,0
5605,0
2369,0
6936,0
24084,0
7082,1
3873,1
28595,0
10490,0
15631,0
4905,0
25746,0
23409,0
12131,1
9837,0
4637,0
18692,1
21712,0
12719,0
28086,0
26027,1
14256,0
27556,1
9266,0
11044,1
13025,0
28822,0
24698,0
16252,0
1255,0
23440,0
1849,1
8801,1
5136,1
734,0
27571,0
11406,0
26856,1
28816,0
20142,0
27833,1
27644,0
984,0
1,1
5901,0
24867,0
29493,0
10979,1
21959,0
28344,0
14434,1
6685,0
25153,1
4431,0
27012,0
781,0
16619,0
12861,1
15330,0
1914,0
2979,0
11096,0
16472,0
28394,0
18642,0
9167,1
594,0
1627,1
11662,0
17772,0
608,0
17641,0
28215,0
17370,0
9601,0
23356,0
5167,0
18914,1
28790,0
5585,0
6908,0
22653,0
16232,0
18995,0
20865,0
24150,0
13634,1
22933,0
12425,0
3140,1
9069,1
23170,0
343,0
19422,0
17502,0
19993,0
23433,0
26483,0
9068,0
11328,0
14852,0
5519,0
5276,0
21673,0
12133,0
3365,1
10919,0
2329,0
29885,1
10642,0
17903,0
22309,0
1716,0
28211,0
6398,0
992,0
7119,0
26019,0
24288,0
1991,1
13425,0
3734,0
5898,0
17433,0
522,1
18074,1
13386,0
26763,0
4823,0
18050,0
20748,0
26838,0
15290,0
22295,0
1683,0
27110,1
16392,0
4389,0
2835,1
6438,0
2330,0
14245,0
18834,0
17697,1
20098,0
7191,0
11254,0
18036,0
10658,0
8624,0
14699,0
24250,0
13500,1
4295,0
23167,0
5581,0
8749,0
5359,0
29748,0
9176,0
23598,0
25382,0
20061,0
23012,0
29931,0
17580,1
951,0
23436,0
3071,1
12353,0
9747,0
23244,0
26962,0
5046,0
6096,1
23199,0
13766,0
26591,0
20162,0
25434,0
14447,0
26895,0
9449,1
15306,1
25970,0
25741,1
2862,0
20361,1
19873,0
15298,0
23869,0
14084,1
21157,0
5693,0
11794,1
8503,0
11302,1
18429,1
18232,0
9537,1
2022,0
6013,0
16483,0
6772,0
12348,0
24780,0
11345,1
13097,0
28538,0
26136,0
28267,0
19639,0
14125,0
16623,0
1592,0
20418,0
7482,0
28481,1
4508,0
23586,1
24415,0
29569,1
6316,0
21032,0
92,0
19428,0
6691,0
20579,0
14421,0
27778,0
9409,0
20710,0
4557,0
28478,1
18252,1
29251,0
12453,1
5806,0
15621,0
2797,0
29387,0
28072,0
15059,0
9333,0
29660,0
4034,0
26601,0
23042,0
12679,0
18238,0
13505,0
33,0
5546,0
24716,1
14327,0
5435,0
25358,0
398,0
2066,0
5151,1
27664,1
11981,1
4700,0
3648,0
4078,0
26186,0
23805,0
29690,0
23447,0
29226,0
20465,0
9706,1
10283,0
13632,0
25037,0
12850,0
27118,0
25056,0
19051,0
17588,0
2968,0
22864,0
8239,0
25604,1
23826,0
300,0
12621,0
18112,0
23316,0
16413,0
13655,1
25249,0
24326,0
20623,0
19271,0
12681,1
11823,0
7574,0
28795,0
986,0
10610,0
17775,1
6269,0
8053,0
14935,0
8356,0
19582,0
10002,0
27414,0
17062,0
8341,1
3839,1
27327,0
16946,0
6885,0
23,1
28852,0
1320,0
23807,0
9148,1
1955,0
20417,0
25878,1
13166,0
14375,0
15365,1
6476,0
29149,0
27816,0
2597,0
24623,0
3625,1
23795,0
3895,0
22560,1
4387,1
27261,0
6809,0
15202,0
27417,0
10600,1
22311,0
305,0
8903,0
19969,0
12950,0
6979,0
2204,0
2666,0
23871,0
23308,0
26899,1
11892,0
14791,1
2720,0
8755,1
13365,0
17491,0
13577,1
28034,0
11233,0
11642,0
2087,0
9531,1
805,0
27530,0
17576,0
18144,0
23263,1
20295,1
28196,0
8232,0
4627,0
18156,0
27879,0
7065,0
9009,0
8750,0
17691,0
25909,0
6147,0
6254,0
12276,0
29606,1
22431,0
6306,0
23480,0
28365,0
20968,0
12790,0
20284,0
6176,1
28398,0
22880,0
15233,0
7342,0
1876,0
14237,1
6452,0
21239,1
2364,0
3778,0
442,0
17724,1
23276,0
20339,1
9425,0
1553,0
16132,1
8995,0
17557,0
1735,0
10396,1
1819,0
27082,1
21786,1
17293,0
11303,1
26811,0
9931,0
19955,0
19110,0
28201,1
12561,0
18058,0
12720,0
9564,0
1970,0
11744,1
17884,0
17927,0
7522,0
8579,0
26862,0
17797,1
17093,0
25609,0
3619,1
1041,1
14456,0
27946,0
18321,0
6650,0
24275,0
19325,0
21286,0
19453,1
14299,0
6057,0
3395,0
7219,1
18271,0
3906,0
2607,1
22606,0
17564,0
18551,0
22916,0
15057,0
26208,0
19137,0
1532,0
17688,0
27410,0
24732,0
18629,0
21128,0
16029,1
12243,1
20366,1
7282,0
20534,0
25122,0
14906,0
18557,0
22938,0
27040,0
26046,0
16032,0
14872,1
20372,0
27219,0
15223,1
23572,0
1556,0
20451,0
4229,1
2785,0
14764,0
4232,0
1891,0
2514,0
15757,1
9412,0
8478,0
13895,1
21478,0
15892,0
18438,0
21211,0
8443,0
7084,0
17385,0
28600,0
9580,0
20492,1
4077,1
18468,0
19755,1
8863,0
18830,0
11323,0
29880,1
1732,0
9850,0
11953,0
1236,1
9688,0
23427,0
8613,0
19356,0
9248,0
5699,0
21497,0
27310,0
22214,0
20553,0
24774,1
18384,0
4791,1
6136,0
4978,0
26422,0
29371,0
7698,0
29838,1
22753,1
3616,0
26750,0
26917,0
17344,0
23836,0
27428,1
22131,0
18576,0
21354,1
1253,0
9982,0
24956,0
1489,1
5781,0
14373,1
22194,0
1581,0
15602,1
11465,0
16185,0
8657,1
21177,0
12410,0
24966,1
16022,0
27922,1
9649,0
4927,1
23796,0
7616,1
1953,1
21434,0
11260,0
26016,0
29775,0
17405,0
20567,0
16075,1
5037,0
23782,0
5070,0
6968,1
17923,1
23818,1
9641,0
23900,0
2613,0
10269,0
29124,0
15252,1
13866,0
2844,0
8251,0
5714,1
10103,0
27534,0
26060,0
23954,0
16219,1
26105,0
15225,1
26083,1
18480,0
16557,0
29574,0
26668,0
25187,0
6795,0
7490,1
15029,0
7442,0
11115,1
8381,0
24244,0
21628,0
15462,0
23594,0
14382,0
22876,0
27126,0
15465,0
21174,0
16117,0
18857,0
25627,1
18066,1
19,0
611,1
20537,0
1809,0
2384,0
22253,1
16297,1
12763,0
5021,0
15232,0
17876,0
25471,1
22218,0
25925,0
979,0
13578,1
12874,0
18360,0
15345,0
924,0
29326,0
24439,0
5383,1
2315,0
2371,0
11655,0
10627,0
7059,0
26849,1
24578,0
14592,0
13956,1
11107,0
9715,0
23398,0
22940,0
1257,0
16780,1
26353,0
26387,0
29911,1
3562,1
15555,1
26749,1
20617,0
21513,0
8988,1
9366,0
3589,1
11309,0
27678,0
8296,0
29243,0
6032,0
4141,0
8869,1
11067,0
9182,0
28442,0
5772,0
14057,0
17809,1
24719,0
25859,0
25000,0
1314,0
12285,0
21905,0
20545,0
16886,0
7325,0
8496,0
22987,0
26833,0
17452,1
600,0
19719,0
13351,0
5192,0
10299,0
21184,0
20685,0
3399,1
19645,0
23240,0
1323,0
19242,0
14932,0
774,0
24129,0
21378,0
15155,1
26269,0
16304,1
9280,0
22678,0
18477,0
29314,0
18677,0
9568,1
14044,1
7613,0
11884,0
11056,1
12256,0
26261,0
20839,1
4469,0
22035,0
25603,0
28835,0
13024,1
2057,0
3999,1
1013,0
593,0
22478,1
29056,0
547,0
22891,0
21948,0
19549,1
85,0
10864,0
1413,0
14845,0
10983,0
3241,1
20620,1
1645,1
7146,0
17989,0
23032,0
2319,0
10989,0
1583,0
498,0
20350,0
460,0
16335,0
4770,0
7810,1
23102,0
3634,0
4902,1
13762,0
6638,0
28488,1
15828,0
10368,0
4759,0
8437,0
8964,0
5671,0
6657,0
1542,0
6206,0
29999,1
23339,1
4925,0
16839,1
16729,1
23100,0
4444,0
25709,0
11424,1
19785,0
10695,1
22597,1
25316,1
9237,0
3772,0
12157,0
12037,0
21329,0
16824,1
8218,0
18972,0
29962,0
13065,0
5160,0
24052,0
15018,0
15945,0
13186,0
1032,1
23786,1
19670,0
7776,1
27178,1
11031,1
427,1
29390,0
5601,0
14954,0
25201,1
20787,0
6021,0
10629,0
28454,1
10235,0
29441,0
8179,0
18406,0
18701,0
31,1
13758,0
14605,0
325,0
27683,1
29723,1
12613,0
23919,0
3047,0
11539,1
7103,0
13936,0
3872,0
5246,0
14630,1
29753,0
9925,0
6325,0
7115,0
8872,0
24089,0
14997,0
12780,1
20515,0
20050,0
11273,0
1264,0
3827,0
4222,0
17245,0
26365,0
16519,1
24836,0
20854,1
25682,0
14576,0
9031,1
14133,0
20841,0
14866,0
2591,0
3756,0
18668,1
14617,0
8525,0
9500,0
29312,1
9096,0
11604,0
3623,1
22233,0
5923,0
14360,0
10426,0
20883,1
4264,0
6368,0
11903,0
2736,0
19188,0
12714,0
6689,0
4355,0
25273,0
21377,0
19320,0
25328,0
7691,0
2709,0
10608,0
1842,0
5457,1
3471,1
484,0
22078,0
15301,0
27351,0
2067,0
16581,0
19784,1
19174,0
22168,1
5150,1
1852,0
12600,0
18980,0
21315,0
24857,0
20726,1
25151,0
18586,0
4868,1
25726,1
20886,0
19491,0
20403,0
9543,1
8780,0
7478,0
8184,0
11363,0
5356,0
20479,0
2196,0
22027,0
28637,1
19836,0
14747,0
29625,0
5410,0
29290,1
28925,1
29105,1
8401,0
15561,0
23809,0
16463,1
23253,1
23069,0
5565,0
28904,0
11216,0
905,0
27613,1
24156,0
7050,1
26800,0
3726,0
18120,0
950,1
15479,0
15755,0
25308,0
11719,1
12,0
615,0
14720,1
16097,1
29013,0
28689,0
28636,0
21101,0
4644,0
5200,1
4457,0
5997,0
19409,0
23144,0
9427,0
15481,1
14548,0
9419,0
6799,1
12783,0
1152,1
6637,0
23520,0
17097,0
25424,0
9351,0
4943,0
26684,0
14018,0
12437,0
2896,0
22821,0
19804,0
11152,0
18799,0
29961,0
1795,0
19658,0
3898,1
28685,1
18651,0
22148,0
528,0
11820,0
2934,0
4275,1
26897,0
14817,0
29788,0
19502,0
3411,0
3406,0
29153,0
21035,0
14167,1
17082,0
28287,1
4980,0
25468,0
25240,0
12675,0
10443,0
11693,0
21505,0
17931,1
10704,0
3684,0
17084,0
27589,1
9665,1
15061,0
15496,0
14123,0
772,0
19600,0
3952,0
21618,0
14358,0
9662,0
4020,0
18824,0
9043,1
19119,0
16974,1
1825,0
16682,0
13991,1
26155,0
19583,0
18461,0
4617,0
19630,0
506,0
16039,1
13791,0
7385,0
1602,0
7218,0
26666,0
22631,0
19529,1
7137,1
8362,1
20811,0
28446,0
5903,0
28987,0
16684,0
3142,0
5617,0
24361,0
22690,0
28942,0
20004,0
12811,0
20977,1
12230,0
28515,0
24508,0
17553,0
23482,1
19120,0
28635,1
8560,0
19826,0
20556,0
18327,0
21777,0
14020,1
22991,0
18473,0
10551,0
25206,0
18224,0
8171,1
29310,0
6631,0
8021,1
12545,0
13284,0
3352,0
23094,1
25561,0
29223,0
2827,0
11496,0
13611,0
19310,1
18326,1
11917,0
20520,1
25718,0
17197,0
21776,0
21040,0
6377,0
4993,0
19602,0
5395,0
150,0
969,0
3492,0
10386,0
21362,0
16081,0
825,0
15738,0
13546,0
21361,0
17550,1
28965,1
22935,0
20864,0
20319,0
26689,1
1689,1
8278,0
17311,1
21028,0
9798,1
6093,0
20092,0
20208,0
14443,0
18485,0
6920,1
22080,1
22410,0
21417,0
646,1
24831,0
8116,0
16555,0
237,0
8348,1
27966,0
18532,0
6449,1
18085,0
2648,0
16887,0
23360,0
21235,1
23838,1
20227,0
3989,1
16200,0
13510,1
7867,0
27302,0
22781,0
15397,0
6069,0
20586,0
13862,0
14423,0
17961,1
26283,0
12080,0
6020,0
15975,1
10651,0
21039,1
19561,0
9857,1
15302,1
26641,0
9059,0
28831,0
12428,0
725,1
19766,0
2923,1
23690,0
7373,1
5775,0
10186,1
21488,0
18862,1
7363,0
18433,0
15033,1
7662,1
12274,1
19559,0
16333,1
7216,1
22762,0
15431,0
7135,0
1162,0
3567,0
13763,0
7199,0
24781,1
23654,1
3333,0
28706,0
21193,0
10876,1
16804,0
4219,0
20812,1
2285,0
26751,0
29979,0
15518,0
2863,0
19322,0
10885,0
22727,1
19714,0
10108,0
29050,0
25,0
9421,0
15327,0
2487,1
3319,0
17019,1
533,1
5777,0
26997,0
24429,1
28231,1
16316,0
12815,0
29964,0
27136,1
11435,1
25503,0
25621,0
15552,0
17925,0
11270,1
24100,1
22183,0
20540,0
25482,0
18941,0
15948,0
19430,0
23831,0
5734,1
23185,0
29447,1
28977,0
2160,0
4483,0
20976,0
21277,0
11586,0
13968,1
9782,0
3635,0
21196,0
20624,0
6903,1
28755,0
21360,0
28754,0
7063,0
25368,0
21988,0
21739,1
11832,0
2270,0
21663,0
16833,0
12122,0
17885,0
1934,1
5845,0
16385,0
27085,0
24507,0
12245,0
28624,1
29477,1
15093,0
14598,1
3345,1
1779,0
21100,0
21693,0
24086,0
1073,0
16072,0
22423,1
14438,0
7885,1
9791,1
1736,1
13379,0
5635,0
6517,0
21595,0
15136,0
3856,0
29479,0
18458,0
9058,0
24126,1
6880,0
19606,0
4680,0
6040,1
23625,0
19432,0
12498,0
21347,0
1352,0
9889,0
16743,0
4789,0
18583,0
7365,0
28677,0
22945,0
3683,0
26824,0
14986,0
6280,0
7309,0
3191,1
23239,1
4492,1
27413,0
5740,0
25207,0
7408,1
16062,0
21183,0
11029,0
3359,0
6131,0
2356,1
2882,0
29135,0
29096,0
26877,0
19433,1
20503,0
16842,0
12916,0
17388,1
11355,0
3166,1
11625,1
16651,1
17241,0
4794,0
26905,0
11411,0
29047,0
7765,0
354,0
16390,1
18819,0
20679,0
13797,0
27236,1
1129,1
10006,0
56,0
10684,1
13600,0
12555,1
28949,0
16692,0
27081,0
26240,0
20552,0
23426,0
8808,1
27773,1
6768,0
9271,1
5062,0
28279,0
13420,0
9612,0
12701,0
15369,0
13446,0
15141,0
7625,0
6066,0
6429,1
29136,0
28663,1
18467,0
26022,0
18089,0
2639,0
11798,0
3218,0
19960,1
8999,0
27830,0
12865,0
4002,1
23635,1
24485,0
13668,0
14432,0
27886,0
15113,0
11749,1
6841,0
23256,0
15544,1
9272,1
13264,0
17832,0
26418,0
25559,0
22862,1
8415,0
22294,0
11194,0
11791,0
25841,0
4819,0
28387,0
18531,0
23140,0
5557,1
11255,0
6226,0
12165,0
11285,0
23732,1
7562,0
10892,0
28882,1
864,0
14693,0
28366,1
11724,0
9511,0
9957,1
8497,0
14041,0
17087,1
16045,0
16368,0
22393,0
29549,0
21484,0
20543,0
13678,0
16766,0
9024,0
21877,0
3826,0
15098,0
16289,1
20661,0
15000,1
21590,0
17110,0
1258,0
26191,0
13810,0
27168,0
21450,0
8640,0
23319,0
16436,0
21222,0
1614,0
16718,0
20782,0
22614,0
29331,0
19768,0
14658,0
21436,0
6654,1
16752,0
10810,0
28049,1
15533,0
15601,0
16216,0
16536,0
6621,1
27827,0
23903,0
12008,0
3696,0
24514,0
17122,0
24098,0
1729,0
12404,0
14565,0
12057,0
22271,0
25786,1
10110,0
191,1
6644,0
18524,0
18414,0
14280,1
24858,0
16998,0
27550,1
15119,1
507,0
10496,0
15934,0
25664,0
7155,0
29881,0
18134,0
17,0
8526,0
29560,0
7411,0
23086,0
7768,1
4278,0
9355,0
16856,0
14445,1
22146,0
11422,0
19031,0
23245,0
5405,0
5613,0
25017,1
19944,0
26737,0
25868,0
24090,0
24908,0
24452,0
27450,0
23155,0
4176,0
27583,0
21862,0
18185,1
18325,0
25986,0
7586,0
4804,0
3977,0
1587,0
20887,0
9770,1
15092,0
29222,0
11961,0
894,1
20609,0
22008,0
13428,0
24092,0
25428,0
26985,0
25031,0
8376,0
14254,0
24435,1
15850,1
8889,0
12487,0
380,0
22630,0
8508,1
4648,1
13969,0
5589,0
27026,0
27903,0
6051,1
9178,0
3628,0
9972,1
2556,0
25205,0
29311,1
697,0
29093,0
18872,0
7361,0
21141,0
5811,0
29015,1
6976,0
19472,0
29645,0
18306,0
925,1
220,1
1419,0
18086,1
5201,0
29231,0
14085,0
11376,0
6964,0
10328,0
1311,0
10206,0
28928,0
15514,0
25465,0
18950,1
13832,0
28541,0
18780,0
11573,0
7527,0
12400,0
29385,0
2763,0
24776,0
12977,0
26973,0
15146,1
15209,0
27190,0
15216,0
14523,0
14546,1
18565,0
3637,1
715,0
3867,0
26492,1
23077,0
7401,0
19462,1
10840,0
9457,1
25634,0
6773,1
13092,1
29400,0
6498,0
18204,0
19240,0
21999,0
9251,0
9763,0
20331,0
13780,1
8684,0
7731,0
23246,0
17616,0
14488,0
14482,0
26493,0
12694,0
13416,0
19899,1
21202,0
13602,0
5206,0
8590,0
18915,0
9555,0
24894,0
12450,1
14165,0
9583,1
29581,0
25234,0
6109,0
13183,0
6369,0
28769,0
18263,1
28825,0
29808,1
25807,0
16777,0
12984,0
4362,0
26910,0
9124,1
10616,0
1771,0
20984,0
23502,0
16908,1
23929,0
26734,0
28341,0
28519,0
6463,0
15337,0
6384,0
25651,0
3051,0
20601,0
5078,1
19365,0
1451,1
15997,0
7744,0
25756,0
18866,0
19576,0
2893,0
5887,0
21509,1
23128,0
7209,0
26787,0
1873,0
3905,0
15903,1
5709,0
22428,0
23556,0
19095,0
10552,0
22656,1
23112,0
7770,0
19763,0
18989,0
27202,0
16395,0
25652,1
14496,1
8571,0
4432,0
2074,0
11324,1
13794,0
25622,0
26337,0
15413,0
9203,0
26316,0
7291,1
10535,0
18060,0
18769,0
25574,1
4866,1
25750,1
26569,1
29289,0
1112,0
18504,0
1510,0
8974,1
11191,0
16813,1
1138,0
7346,0
3677,0
16938,0
9119,0
7354,0
21237,0
10779,0
179,0
17439,0
19872,1
1603,0
19142,0
18605,0
13073,0
29915,0
458,0
27699,0
11785,0
27103,0
22843,1
1366,0
18196,0
13268,0
9156,0
996,0
25927,0
8885,0
20063,0
